first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Simona,Monteleone,pmo662,1,0,5,3,,,,,
Roman,Mogilevsky,pmo663,3,0,21,7,,,,,
Marcia,Moraes,pmo665,1,0,2,5,,,,,
Ismael,Mourifié,pmo666,3,0,19,6,,,,,
Teodor,Morar Triandafil,pmo668,1,0,2,1,,,,,
Sanket,Mohapatra,pmo67,8,8,218,16,,,,,
Florentina,Moisescu,pmo672,1,0,1,3,,,,,
Robert,Molzon,pmo675,2,0,9,2,,,,,
Kristina,Mohlin,pmo676,3,2,35,6,,,,,
Galina,Monusova,pmo677,2,0,9,14,,,,,
Julie,Mortimer,pmo678,8,8,278,17,,,,,
Pietro,Moncada-Paternò-Castello,pmo679,5,3,92,11,,,,,
Jerker,Moodysson,pmo680,7,5,219,12,,,,,
Ines,Moreno de Barreda,pmo681,2,0,13,7,,,,,
Vito,Moramarco,pmo682,1,0,1,1,,,,,
Paulo,Monte,pmo685,1,0,1,3,,,,,
Elisa,Monnot,pmo688,1,0,3,9,,,,,
Anne,Moysan-Louazel,pmo690,1,0,2,7,,,,,
Sandeep,Mohapatra,pmo691,4,2,77,15,,,,,
Aleksandr,Amosov,pmo692,2,1,14,5,,,,,
Anna,Moretti,pmo693,1,0,4,3,,,,,
Maria,Morales,pmo694,2,2,59,4,,,,,
José Alberto,Molina,pmo697,10,11,401,24,,,,,
Scott,Moeller,pmo698,1,0,1,1,,,,,
Soleiman,Mohammadi Limaei,pmo700,1,0,4,10,,,,,
Carlos,Morales-Torrado,pmo701,1,0,1,4,,,,,
José-María,Montero,pmo704,3,1,47,11,,,,,
El Mouhoub,Mouhoud,pmo705,5,2,65,27,,,,,
Peter,Mohr,pmo708,1,0,1,1,,,,,
Isabel,Mota,pmo709,2,1,25,9,,,,,
Vahid,Mojtahed,pmo710,1,0,4,1,,,,,
Michele,Modugno,pmo711,6,6,277,8,,,,,
Pierre-Henri,Morand,pmo714,3,0,28,15,,,,,
Solmaz,Moslehi,pmo715,4,3,57,10,,,,,
Antonio,Molina Abraldes,pmo716,1,0,8,5,,,,,
Helmar,Moreira,pmo718,1,0,1,3,,,,,
Irene,Mosca,pmo719,3,0,40,9,,,,,
Marcelo,Moreira,pmo72,11,11,645,15,,,,,
Itismita,Mohanty,pmo720,1,0,2,2,,,,,
Mike,Morris,pmo721,6,4,168,19,,,,,
Irfan,Mohammad,pmo722,6,3,116,37,,,,,
Leonardo,Morales,pmo723,4,0,45,11,,,,,
Francesca,Monti,pmo727,3,1,76,7,,,,,
Carolyn,Moehling,pmo729,8,8,213,17,,,,,
Ellen,Moons,pmo73,2,0,7,3,,,,,
Alexander,Monge-Naranjo,pmo730,7,6,313,17,,,,,
Michael,Moritz,pmo731,4,1,46,11,,,,,
Luciana,Moscoso Boedo,pmo736,1,0,1,4,,,,,
Andrea,Molinari,pmo737,2,1,62,8,,,,,
Paulo,Moreira,pmo738,1,0,2,5,,,,,
Vassilis,Monastiriotis,pmo74,11,11,359,18,,,,,
Joaquin,Morales Belpaire,pmo740,1,0,1,7,,,,,
Juan,Moreno-Cruz,pmo742,6,4,75,6,,,,,
Mohammad,Movahedi,pmo743,1,0,3,6,,,,,
Juan,Mongan,pmo748,1,0,5,1,,,,,
Gabriel,Montes,pmo749,3,1,41,9,,,,,
Jonathan,Morduch,pmo75,22,28,2575,30,,,,,
Ramaele,Moshoeshoe,pmo752,1,0,1,4,,,,,
Norazah,Mohd Suki,pmo753,1,0,2,7,,,,,
Nikica,Mojsoska-Blazevski,pmo754,3,0,16,7,,,,,
Soya,Mori,pmo755,1,0,5,9,,,,,
Leonard,Moulin,pmo756,1,0,3,6,,,,,
Preeya,Mohan,pmo761,1,0,3,3,,,,,
Gerard,Mondello,pmo763,2,0,15,32,,,,,
Anna,Montini,pmo765,8,7,145,15,,,,,
Teresa,Molina Millan,pmo767,2,0,15,8,,,,,
Muhammad,Mohiuddin,pmo768,1,0,1,1,,,,,
Guillermo,Moloche,pmo769,5,4,222,11,,,,,
Alejandro,Mosiño,pmo774,1,0,5,7,,,,,
Zoltán,Monostori,pmo776,1,0,3,4,,,,,
Andrea,Moro,pmo78,10,10,317,21,,,,,
William,Morrison,pmo780,6,6,99,31,,,,,
Hamidreza,Mostafaei,pmo782,1,0,1,1,,,,,
Paola,Monti,pmo788,2,0,6,3,,,,,
Thorvald,Moe,pmo789,2,0,8,9,,,,,
Jacques,Morisset,pmo79,6,5,162,14,,,,,
Ricardo,Montero,pmo790,1,0,4,3,,,,,
Barbara,Monda,pmo792,1,0,2,1,,,,,
Kyle,Moore,pmo795,2,0,6,1,,,,,
Simona,Mola,pmo797,2,2,56,5,,,,,
Stefan,Morkoetter,pmo798,2,0,9,8,,,,,
Karl,Mosler,pmo80,8,8,179,38,,,,,
Norashidah,Mohamed Nor,pmo800,1,0,3,1,,,,,
L. Emilio,Morales,pmo803,1,0,3,9,,,,,
Amyaz,Moledina,pmo804,2,2,47,12,,,,,
Benjamin,Monnery,pmo805,1,0,2,5,,,,,
Toby Melissa,Monsod,pmo807,2,0,4,8,,,,,
Solita,Monsod,pmo809,2,0,4,1,,,,,
Andrew,Mountford,pmo81,11,13,1183,22,,,,,
Charles,Morris,pmo810,7,7,198,31,,,,,
Nada,Mora,pmo811,9,7,403,17,,,,,
Khondaker,Moazzem,pmo813,1,0,3,6,,,,,
Claudia,Moisa,pmo817,1,0,2,5,,,,,
Claudio,Morana,pmo818,15,18,668,20,,,,,
Alan,Morrison,pmo82,8,7,225,5,,,,,
María Inés,Moraes,pmo821,1,0,2,14,,,,,
Thiago,Morello,pmo822,1,0,2,2,,,,,
Sérgio,Moro,pmo823,1,0,1,5,,,,,
Andrés,Mora-Valencia,pmo824,1,0,5,7,,,,,
Matteo,Morgandi,pmo826,4,1,30,4,,,,,
Herbert,Mohring,pmo827,1,0,10,4,,,,,
Mohamed,Boutahar,pmo828,13,17,628,21,,,,,
John,Moroney,pmo830,4,0,39,21,,,,,
Benjamin,Montmartin,pmo832,2,1,18,8,,,,,
Melanie,Morten,pmo833,5,3,162,11,,,,,
Kristoffer,Moeller,pmo834,3,2,40,5,,,,,
Masaki,Mori,pmo835,3,0,15,10,,,,,
Johanna,Mollerstrom,pmo836,5,4,154,4,,,,,
Ali,Moghaddasi Kelishomi,pmo838,1,0,5,4,,,,,
Maurizio,Motolese,pmo839,7,5,150,25,,,,,
Marcello,Montefiori,pmo84,5,4,101,14,,,,,
Massimo,Molinari,pmo841,3,0,14,9,,,,,
Mathias,Moser,pmo842,4,1,41,6,,,,,
Tshepo,Mokoka,pmo844,1,0,4,2,,,,,
Pauline,Mornet,pmo845,1,0,4,4,,,,,
Andrea,Morescalchi,pmo851,2,1,19,6,,,,,
Alfonso,Moral,pmo853,1,0,6,11,,,,,
Elisabet,Motellón,pmo856,3,0,16,6,,,,,
Miguel,Montoya,pmo858,3,0,22,4,,,,,
Giuseppe,Moscarini,pmo86,16,21,807,19,,,,,
James,Monks,pmo862,8,7,202,14,,,,,
Daniel,Moise,pmo864,1,0,1,16,,,,,
Laura,Moretti,pmo868,1,0,3,5,,,,,
Martin,Motl,pmo869,3,0,14,2,,,,,
Paulo,Mourão,pmo87,2,1,17,14,,,,,
Akira,Motomura,pmo872,2,1,27,22,,,,,
Ali,Mohammadi,pmo873,1,0,1,2,,,,,
Salvatore,Morelli,pmo879,5,4,119,5,,,,,
Amir,Moradi Motlagh,pmo880,1,0,9,1,,,,,
Shamsher,Mohamad,pmo884,5,3,117,24,,,,,
Andre,Mollick,pmo89,8,7,305,20,,,,,
Jacob,Mortenson,pmo893,1,0,3,4,,,,,
Emma,Moreno-García,pmo894,5,3,98,22,,,,,
Jean-Yves,Moisseron,pmo895,3,3,55,12,,,,,
Guilherme,Moura,pmo897,4,1,47,13,,,,,
Stephen,Morris,pmo9,30,60,4392,30,,,,,
Hamid,Mohtadi,pmo90,6,6,238,34,,,,,
Mina,Mostoufi,pmo905,1,0,7,1,,,,,
Bruno-Laurent,Moschetto,pmo907,2,1,26,1,,,,,
Mark,Montgomery,pmo909,5,3,174,30,,,,,
Mahmoud,Mohieldin,pmo91,3,3,53,21,,,,,
Igor,Mouraviev,pmo911,2,2,31,5,,,,,
Rodrigo,Moreno-Serra,pmo912,5,3,151,10,,,,,
Ameet,Morjaria,pmo916,5,5,141,6,,,,,
Ciara,Morley,pmo917,3,0,29,1,,,,,
Alexandru,Monahov,pmo919,1,0,1,3,,,,,
Robert,Mosch,pmo92,6,5,108,14,,,,,
François,Moreau,pmo920,6,4,79,15,,,,,
Mohammad,Mobin,pmo924,1,0,1,1,,,,,
Henry,Moon,pmo925,3,0,14,6,,,,,
Natália,Monteiro,pmo93,3,0,24,13,,,,,
Stephanie,Moulton,pmo931,3,0,17,4,,,,,
Hilcías,Morán,pmo935,2,2,147,6,,,,,
Sarah,Mouabbi,pmo937,3,0,19,3,,,,,
Takeshi,Momi,pmo94,4,2,44,16,,,,,
Letizia,Montinari,pmo941,2,0,13,6,,,,,
Junghwan,Mok,pmo942,1,1,14,1,,,,,
Joan,Monras,pmo943,3,3,57,3,,,,,
Pierre,Mouganie,pmo947,1,0,3,2,,,,,
Viviana,Monroy Mejía,pmo948,2,0,9,1,,,,,
Andrea,Morone,pmo95,6,4,180,16,,,,,
Juan,Montecino,pmo950,3,1,35,6,,,,,
Patricia,Morita Sakowski,pmo952,1,0,6,2,,,,,
Pedro,Montalvo,pmo96,1,0,3,1,,,,,
Lauriane,Mouysset,pmo965,4,0,32,6,,,,,
Guillaume,Monchambert,pmo967,2,0,8,4,,,,,
Felix,Modrego,pmo968,3,1,25,11,,,,,
Philippe,Moës,pmo97,1,0,3,21,,,,,
Daniele,Moschella,pmo971,3,2,44,7,,,,,
Tanya,Molodtsova,pmo973,4,3,272,7,,,,,
Brieuc,Monfort,pmo974,3,1,71,8,,,,,
Alban,Moura,pmo975,1,0,2,4,,,,,
Maurizio,Montone,pmo976,1,0,1,1,,,,,
Ricardo,Molero-Simarro,pmo977,2,1,12,6,,,,,
Michael,Moses,pmo98,3,3,185,34,,,,,
Pooya,Molavi,pmo980,2,1,29,1,,,,,
Anna,Moskalenko,pmo981,1,0,5,1,,,,,
Irene,Monasterolo,pmo984,1,0,2,9,,,,,
Rasidah,Mohd-Rashid,pmo985,1,0,1,2,,,,,
Maria del Rocio,Moreno Enguix,pmo986,1,0,10,8,,,,,
Marco,Modica,pmo988,2,0,10,5,,,,,
Aakash,Mohpal,pmo989,3,1,19,3,,,,,
Luisa,Montuschi,pmo99,1,0,3,25,,,,,
José,Mourelle,pmo990,1,0,3,1,,,,,
Dagne,Mojo,pmo992,1,0,4,1,,,,,
José,Mora,pmo994,2,0,7,12,,,,,
Charles,Moul,pmo996,6,6,137,16,,,,,
Mihaela,Mocanu,pmo998,1,0,5,6,,,,,
Monika,Mrazova,pmr10,3,1,60,3,,,,,
Morten,Mørkbak,pmr11,5,4,94,7,,,,,
Valérie,Mérindol,pmr18,1,0,4,12,,,,,
Mico,Mrkaic,pmr2,2,0,9,6,,,,,
Pierre,Mérel,pmr21,5,3,58,9,,,,,
Omid,M. Rouhani,pmr22,3,2,48,9,,,,,
Marian,Mraz,pmr24,1,0,2,14,,,,,
Rafaa,Mraihi,pmr25,3,1,23,2,,,,,
M.Dolores,Márquez Cebrián,pmr26,1,0,7,4,,,,,
Eva,Mörk,pmr4,13,14,467,19,,,,,
Laura,Márquez-Ramos,pmr5,5,1,71,12,,,,,
Thomas,Mroz,pmr8,14,16,1057,33,,,,,
Elibariki,Msuya,pms3,3,1,20,7,,,,,
Jean-Stéphane,Mésonnier,pms5,8,6,254,15,,,,,
Siwa,Msangi,pms6,3,0,20,6,,,,,
Elvis,Mtonga,pmt1,1,0,7,1,,,,,
Niku,Määttänen,pmt3,6,2,61,15,,,,,
Andrew,Muller,pmu1,9,9,428,30,,,,,
John,Munro,pmu10,5,1,108,48,,,,,
Mihai Ioan,Mutascu,pmu100,6,5,210,12,,,,,
Isa,Mulaj,pmu101,1,0,2,4,,,,,
Sendhil,Mullainathan,pmu103,30,51,6817,20,,,,,
Max,Munday,pmu104,7,7,194,9,,,,,
Defne,Mutluer Kurul,pmu105,4,0,30,12,,,,,
Joan,Muysken,pmu106,7,6,233,34,,,,,
Qing,Mu,pmu107,2,1,39,7,,,,,
Kevin,Murphy,pmu108,30,43,9181,36,,,,,
John,Muellbauer,pmu109,24,42,4455,47,,,,,
Dennis,Mueller,pmu110,17,28,1677,43,,,,,
Ernawati,Munadi,pmu112,1,1,11,1,,,,,
Ignazio,Musu,pmu113,2,1,17,18,,,,,
Haroon,Mumtaz,pmu116,20,37,1462,16,,,,,
Pundarik,Mukhopadhaya,pmu117,2,0,19,17,,,,,
Johann Peter,Murmann,pmu119,6,1,86,15,,,,,
Razvan,Mustata,pmu121,2,0,6,8,,,,,
Hiroshi,Mukunoki,pmu123,5,2,62,14,,,,,
Marie,Musard-Gies,pmu124,2,2,42,2,,,,,
Pamela,Mueller,pmu125,10,10,738,3,,,,,
Andrew,Muhammad,pmu126,6,3,145,18,,,,,
Lalith,Munasinghe,pmu13,6,5,127,12,,,,,
Kedar,Mukherjee,pmu131,1,1,27,6,,,,,
Aldo,Musacchio,pmu132,8,5,153,18,,,,,
Johannes,Mure,pmu133,3,1,24,3,,,,,
Adrian,Muller,pmu134,8,6,187,9,,,,,
Jesus,Mur,pmu135,7,4,159,21,,,,,
Normann,Mueller,pmu137,1,0,3,1,,,,,
Roberto,Mura,pmu138,6,6,182,13,,,,,
K.,Murty,pmu140,3,1,29,28,,,,,
Ayse,Mumcu,pmu141,3,0,35,13,,,,,
Sharun,Mukand,pmu142,7,5,189,20,,,,,
Philippe,Mueller,pmu145,5,2,132,7,,,,,
James,Murphy,pmu146,12,15,588,20,,,,,
Usman,Mustafa,pmu148,4,1,41,23,,,,,
Dipa,Mukherjee,pmu150,3,0,16,8,,,,,
Carlos,Mulas-Granados,pmu151,8,6,270,11,,,,,
Abdul,Munasib,pmu152,2,0,6,10,,,,,
Arijit,Mukherjee,pmu153,11,14,528,19,,,,,
Sujoy,Mukerji,pmu154,12,14,974,22,,,,,
Jan,Mutl,pmu155,4,1,79,14,,,,,
Hannes,Mueller,pmu156,6,5,136,10,,,,,
Se-il,Mun,pmu157,7,3,137,24,,,,,
Manuel,Muñiz,pmu158,2,1,37,14,,,,,
Ichiro,Muto,pmu159,7,4,116,17,,,,,
Robert,Murphy,pmu16,7,6,249,36,,,,,
Julius,Mungo,pmu160,3,1,29,3,,,,,
Alicia,Munnell,pmu162,11,11,1268,41,,,,,
Pablo,Muñoz-Gallego,pmu163,1,0,2,9,,,,,
Beatriz,Muriel Hernández,pmu164,3,0,33,13,,,,,
Sankar,Mukhopadhyay,pmu165,5,3,66,19,,,,,
Mihaela,Muntean,pmu166,2,0,13,12,,,,,
Willem,Muhren,pmu167,1,0,1,1,,,,,
Chris,Muris,pmu168,4,0,46,5,,,,,
Balazs,Murakozy,pmu169,8,7,223,17,,,,,
Naoki,Murakami,pmu172,2,2,33,7,,,,,
Dirk,Muir,pmu175,12,13,749,10,,,,,
Andreas,Mueller,pmu176,8,7,385,10,,,,,
Christophe,Muller,pmu179,8,6,250,25,,,,,
Robert,Mundell,pmu18,9,8,424,52,,,,,
Radu,Musetescu,pmu180,1,0,7,10,,,,,
Christopher,Murray,pmu181,3,3,201,12,,,,,
Samuel,Muehlemann,pmu183,12,12,280,15,,,,,
Matthew,Murray,pmu185,7,6,191,29,,,,,
Sushama,Murty,pmu186,5,4,151,15,,,,,
Vai-Lam,Mui,pmu187,9,8,481,27,,,,,
Oliver,Musshoff,pmu188,8,7,273,17,,,,,
Sisule,Musungu,pmu189,1,0,7,1,,,,,
Pierluigi,Murro,pmu191,5,4,71,11,,,,,
Maurizio,Murgia,pmu194,5,4,212,27,,,,,
Katsuhiko,Muramiya,pmu195,1,0,1,7,,,,,
Gavin,Murphy,pmu196,3,1,21,9,,,,,
Michael,Murray,pmu200,7,3,419,42,,,,,
Alessandro,Muscio,pmu201,8,7,205,13,,,,,
Darla,Munroe,pmu203,5,3,87,9,,,,,
Kathleen,Mullen,pmu207,8,7,499,13,,,,,
Kevin,Mumford,pmu208,4,3,170,11,,,,,
Juan,Muñoz Mora,pmu213,2,0,12,11,,,,,
Benoît,Mulkay,pmu215,6,5,408,30,,,,,
Ruud,Muffels,pmu216,9,7,278,30,,,,,
Sonja,Munz,pmu220,3,1,83,17,,,,,
Piyusha,Mutreja,pmu221,3,1,36,6,,,,,
Sucheta,Murty,pmu222,1,0,1,1,,,,,
M. Narsimha,Murty,pmu223,6,4,116,21,,,,,
Valerie,Mueller,pmu224,9,9,248,14,,,,,
Tommy,Murphy,pmu225,6,3,108,9,,,,,
Marcella,Mulino,pmu227,3,0,27,19,,,,,
Mirabelle,Muûls,pmu228,8,7,311,9,,,,,
Mihai,Muscalu,pmu230,1,0,1,1,,,,,
Deepraj,Mukherjee,pmu232,2,0,8,10,,,,,
Christopher,Müller,pmu234,1,0,4,7,,,,,
Heryanto,Nothing,pmu236,1,0,1,1,,,,,
Nivedita,Mukherji,pmu237,1,0,1,12,,,,,
Barbara,Mueller,pmu238,4,0,35,7,,,,,
Alistair,Munro,pmu24,15,19,745,28,,,,,
Mihaela,Muntean,pmu240,1,0,1,7,,,,,
Richard,Mussa,pmu241,3,1,25,8,,,,,
Mayumi,Murayama,pmu243,2,1,22,17,,,,,
Mazhar,Mughal,pmu245,5,1,67,7,,,,,
Kelly,Musick,pmu248,3,2,37,13,,,,,
James,Mulligan,pmu249,6,4,90,29,,,,,
Lekha,Mukhopadhyay,pmu25,1,0,1,1,,,,,
Elisabeth,Mueller,pmu252,8,8,216,15,,,,,
Olivier,Musy,pmu255,3,0,23,11,,,,,
Bulat,Mukhamediyev,pmu257,1,0,2,13,,,,,
Wesley,Musser,pmu258,7,4,164,33,,,,,
Pranab,Mukhopadhyay,pmu259,1,0,2,1,,,,,
Yasutomo,Murasawa,pmu26,3,2,316,14,,,,,
Bogdan,Murarasu,pmu262,1,0,2,7,,,,,
Sanchita,Mukherjee,pmu264,2,1,18,5,,,,,
Jerry,Mushin,pmu265,1,0,7,35,,,,,
James,Murdoch,pmu266,15,19,696,31,,,,,
Sean,Mulholland,pmu267,4,4,123,12,,,,,
Kashif,Munir,pmu268,1,0,6,7,,,,,
Kaivan,Munshi,pmu269,15,18,1570,27,,,,,
Megha,Mukim,pmu273,4,2,63,4,,,,,
Shannon,Mudd,pmu274,4,1,38,25,,,,,
Ren,Mu,pmu275,9,9,282,11,,,,,
Anit,Mukherjee,pmu278,5,3,68,5,,,,,
Shrabani,Mukherjee,pmu279,1,0,1,9,,,,,
Gabriela,Mundaca,pmu281,5,4,112,30,,,,,
Claus,Munk,pmu286,9,9,193,20,,,,,
Can,Simga Mugan,pmu287,13,14,1256,17,,,,,
Chandan,Mukherjee,pmu288,1,0,7,9,,,,,
Chiara,Mussida,pmu289,4,3,68,10,,,,,
Yasusada,Murata,pmu29,9,9,496,16,,,,,
Astri,Muren,pmu290,6,4,193,20,,,,,
Kranti,Mulik,pmu291,3,0,24,8,,,,,
Vivekananda,Mukherjee,pmu292,3,1,48,18,,,,,
Alex,Muscatelli,pmu293,1,0,3,1,,,,,
Fabrice,Murtin,pmu294,12,13,439,14,,,,,
Patrick,Musso,pmu295,8,6,332,18,,,,,
Bernardo,Mueller,pmu296,10,11,271,22,,,,,
John Weirstrasd,Muteba Mwamba,pmu298,2,0,14,6,,,,,
Kevin,Murphy,pmu30,17,20,3655,23,,,,,
Carmen,Murillo,pmu303,1,1,25,2,,,,,
Fulvio,Mulatero,pmu305,2,0,12,8,,,,,
Shibashis,Mukherjee,pmu306,1,0,1,2,,,,,
Khalid,Mustafa,pmu307,2,1,18,18,,,,,
Bettina,Mueller,pmu309,3,1,35,11,,,,,
Nanno,Mulder,pmu31,7,3,110,17,,,,,
Gordon,Mulligan,pmu310,9,8,242,37,,,,,
Farzana,Munshi,pmu311,2,0,11,11,,,,,
Maurizio,Mussoni,pmu313,2,1,23,13,,,,,
Silvia,Muzzioli,pmu314,5,2,66,13,,,,,
Jesper,Munksgaard,pmu315,7,6,434,10,,,,,
Alastair,Muriel,pmu316,3,1,25,1,,,,,
Luis,Mundaca,pmu317,5,3,64,6,,,,,
Tony,Muhumuza,pmu318,4,1,35,6,,,,,
Arijit,Mukherjee,pmu319,6,5,113,5,,,,,
Ram,Mudambi,pmu32,17,23,1009,25,,,,,
José,Murteira,pmu321,4,3,136,16,,,,,
Rahul,Mukherjee,pmu322,3,0,19,7,,,,,
Zinnia,Mukherjee,pmu324,1,0,2,4,,,,,
Amin,Mugera,pmu328,4,0,52,15,,,,,
Hammad,Mughal,pmu329,1,0,1,1,,,,,
Andrés,Murcia,pmu331,6,6,114,12,,,,,
Luis,Muga,pmu333,4,0,30,11,,,,,
Hairong,Mu,pmu334,1,1,12,6,,,,,
Luigi,Mundula,pmu336,1,0,3,2,,,,,
Grit,Muehler,pmu337,4,2,48,4,,,,,
Daniel,Murphy,pmu338,4,2,475,11,,,,,
Holger,Mueller,pmu343,1,0,9,5,,,,,
Lawrence,Muldoon,pmu344,3,0,34,1,,,,,
Anne,Musson,pmu348,2,0,8,7,,,,,
Machiel,Mulder,pmu35,7,5,150,15,,,,,
Yibin,Mu,pmu350,1,0,8,1,,,,,
Felix,Munoz-Garcia,pmu352,3,1,24,9,,,,,
Johannes,Muthers,pmu353,2,0,11,6,,,,,
Fabio,Musso,pmu356,2,0,28,24,,,,,
Ercio,Muñoz Saavedra,pmu357,2,0,6,8,,,,,
Mamta,Murthi,pmu358,6,4,149,17,,,,,
John,Mullahy,pmu359,16,20,1420,25,,,,,
Francisco,Muñoz-Leiva,pmu361,1,0,4,3,,,,,
Félix-Fernando,Muñoz,pmu363,2,0,8,11,,,,,
Tirta,Mursitama,pmu364,1,1,12,1,,,,,
Cameron,Murray,pmu365,3,1,26,5,,,,,
Martin,Murmann,pmu366,1,0,1,6,,,,,
Gibson,Munisi,pmu370,1,0,1,1,,,,,
Marina,Murat,pmu373,5,3,90,19,,,,,
Zahra,Murad,pmu375,1,0,5,2,,,,,
Jose,Mustre-del-Rio,pmu377,1,0,6,6,,,,,
Antu,Murshid,pmu38,6,4,290,14,,,,,
Yaz,Muradoglu,pmu381,6,4,122,22,,,,,
Muhammad,Omer,pmu382,1,1,23,8,,,,,
Alberto,Musso,pmu383,10,10,284,16,,,,,
Abdullah,Muhammad Ibrahim,pmu384,1,0,3,1,,,,,
Francisco,Munoz,pmu388,1,1,24,1,,,,,
S. M. Woahid,Murad,pmu389,1,0,3,7,,,,,
Bappaditya,Mukhopadhyay,pmu39,3,0,14,12,,,,,
Sean,Muller,pmu390,2,0,14,7,,,,,
Edwin,Muchapondwa,pmu391,4,0,36,12,,,,,
Taiwo,Muritala,pmu392,1,0,6,3,,,,,
Soofia,Mumtaz,pmu395,2,0,9,12,,,,,
Karel,Musil,pmu397,2,0,6,1,,,,,
Mawar,Murni Yunus,pmu398,1,0,4,1,,,,,
Nathan,Musick,pmu4,1,0,7,2,,,,,
Toshihiko,Mukoyama,pmu40,13,15,488,14,,,,,
Nazeem,Mustapha,pmu400,1,0,1,1,,,,,
Oswald,Mungule,pmu401,1,0,2,1,,,,,
Johannes,Muck,pmu402,2,0,18,5,,,,,
Richard,Mueller,pmu405,5,4,192,15,,,,,
Anjan,Mukherji,pmu408,4,0,32,40,,,,,
Sudipto,Mundle,pmu409,4,1,42,28,,,,,
Jakub,Muck,pmu412,3,1,33,6,,,,,
Steffen,Mueller,pmu415,7,7,146,10,,,,,
Jonathan,Munemo,pmu416,4,3,40,9,,,,,
John,Muth,pmu417,10,10,496,9,,,,,
Tatiana,Muntean,pmu418,1,0,1,1,,,,,
Simona,Mutu,pmu420,1,0,1,1,,,,,
Yusuf,Muratoglu,pmu421,2,2,59,4,,,,,
Elif,Mutlu,pmu422,1,0,1,1,,,,,
Giuseppe,Munda,pmu424,13,15,664,25,,,,,
Leonel,Muinelo-Gallo,pmu426,3,3,54,13,,,,,
Irina,Murtazashvili,pmu429,6,3,97,8,,,,,
Khalid,Mughal,pmu433,1,0,1,1,,,,,
Klaas,Mulier,pmu434,3,2,32,5,,,,,
Peter,Murrell,pmu44,15,17,1113,40,,,,,
Andreea,Muntean,pmu441,1,0,1,7,,,,,
Gaudiose,Mujawamariya,pmu446,2,1,20,4,,,,,
Ismir,Mulalic,pmu448,4,2,59,7,,,,,
Debasri,Mukherjee,pmu449,3,2,45,14,,,,,
Joseph,Muniu,pmu450,3,0,14,4,,,,,
Salut,Muhidin,pmu452,2,1,23,5,,,,,
Walter,Muller,pmu455,8,8,265,10,,,,,
Chris,Murray,pmu457,7,7,563,16,,,,,
Syarifah Liza,Munira,pmu459,1,0,2,1,,,,,
Conner,Mullally,pmu461,3,0,18,8,,,,,
Jean-Louis,Mucchielli,pmu462,7,5,308,32,,,,,
Suresh,Mutuswami,pmu463,7,5,256,20,,,,,
Juan,Munoz,pmu465,2,1,17,2,,,,,
Saptarshi,Mukherjee,pmu467,1,0,7,3,,,,,
Yoshifumi,Muroi,pmu468,1,1,32,10,,,,,
Marlene,Müller,pmu47,2,1,87,10,,,,,
Peter,Mueser,pmu471,9,9,377,30,,,,,
Nicholas,Muller,pmu472,7,4,264,11,,,,,
Rafiq,Muhammad,pmu476,2,0,7,3,,,,,
Erich,Muehlegger,pmu479,10,10,351,11,,,,,
Abay,Mulatu,pmu48,8,5,196,17,,,,,
Xiaoyi,Mu,pmu481,5,2,83,11,,,,,
Mauro,Mussini,pmu482,2,0,11,3,,,,,
Francesco,Mureddu,pmu484,3,0,21,8,,,,,
Nabeel,Muhammad,pmu485,1,0,1,1,,,,,
Mark,Musumba,pmu487,1,0,2,3,,,,,
Knud,Munk,pmu49,6,5,116,34,,,,,
Raviv,Murciano-Goroff,pmu490,1,1,23,1,,,,,
Anella,Munro,pmu491,7,4,97,12,,,,,
Sebastian,Munteanu,pmu492,2,0,8,6,,,,,
Jason,Murasko,pmu494,4,3,52,9,,,,,
Ahmed Taneem,Muzaffar,pmu495,3,3,50,8,,,,,
Conan,Mukherjee,pmu497,2,0,12,4,,,,,
Joseph,Mullat,pmu5,1,0,2,21,,,,,
Yair,Mundlak,pmu50,15,23,2074,43,,,,,
Catherine,Murray,pmu500,2,1,21,6,,,,,
Richard,Murphy,pmu501,3,2,48,9,,,,,
Alvin,Murphy,pmu503,3,3,84,6,,,,,
Ismael,Muñoz,pmu504,1,0,2,6,,,,,
Thomas,Muench,pmu506,3,2,78,35,,,,,
Willi,Mutschler,pmu508,2,0,8,1,,,,,
Peter,Mulder,pmu51,8,8,285,18,,,,,
Paramita,Mukherjee,pmu510,2,0,19,13,,,,,
Ghulam,Murtaza,pmu511,1,0,1,1,,,,,
Vusal,Musayev,pmu512,2,0,7,3,,,,,
Amel,Mubarak,pmu513,1,0,1,4,,,,,
Arnab,Mukherji,pmu514,1,0,8,5,,,,,
Bala Subrahmanya,Mungila Hillemane,pmu515,2,0,5,9,,,,,
Mike,Murphy,pmu520,1,0,1,1,,,,,
Corinne,Mulley,pmu521,6,2,111,29,,,,,
Samson,Mukanjari,pmu526,1,0,1,6,,,,,
Samuele,Murtinu,pmu527,7,6,162,6,,,,,
Millan,Mulraine,pmu53,1,0,2,1,,,,,
Servet,Mutlu,pmu532,1,1,10,19,,,,,
Jeffrey,Mullen,pmu534,4,1,63,18,,,,,
Arta,Musaraj,pmu535,3,0,31,3,,,,,
Bappaditya,Mukhopadhyay,pmu537,3,0,13,14,,,,,
Michael,Munger,pmu54,6,4,137,20,,,,,
Soumyanetra,Munshi,pmu541,1,0,4,4,,,,,
